VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263,404495.9199999966,17362.0,166116.38000000137,29058.749307632446,3901.9300003945827,79528.99,-238379.53999999524,-143.5015258579517,0.25066774468330855,0.41067504463333715
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351,402055.67999999085,9605.0,96073.95000000136,28333.67935180664,17646.81004202366,17932.329999999994,-305981.7299999895,-318.48563528405475,0.18347309506981718,0.23895682806919566
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387,401711.42000000115,15511.0,179331.66000000067,26581.49923324585,1741.7600029110909,61966.909999999996,-222379.76000000047,-124.00474071337968,0.33438247784939745,0.4464191234593235
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841,401533.110000004,11367.0,99915.92999999975,25833.809887886047,20884.36999630928,50293.62000000002,-301617.18000000424,-301.87096291853067,0.18995337644758611,0.24883609224653666
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250,400282.49999999977,3524.0,151800.76000000094,77699.97302627563,2775.170031428337,123780.21999999997,-248481.73999999883,-163.68939127840815,0.2659622641509434,0.3792340659409318
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186,399634.20000000164,10848.0,217096.5200000011,55322.37936782837,8541.310070455074,5861.030000000001,-182537.68000000055,-84.0813477802406,0.3990289119399691,0.5432380912344345
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892,397064.8799999979,2515.0,149332.85000000097,78952.7222290039,1980.7400234341621,257032.07000000007,-247732.02999999694,-165.89252130391628,0.2542458552365548,0.3760918114943879
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544,395736.9599999989,1784.0,250108.15999999983,101646.76397705078,199.16000002622604,48347.26,-145628.7999999991,-58.22632896103798,0.3926056338028169,0.6320060678689211
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821,388078.02000000176,2174.0,156835.2600000009,85851.12746429443,1712.3700240254402,257032.07000000007,-231242.76000000085,-147.44309411034197,0.2779695691088096,0.40413332350025954
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957,380609.8899999946,7799.0,106344.0100000015,23314.479621887207,8188.949914932251,89286.26999999999,-274265.87999999314,-257.9043991288172,0.20019508689067433,0.2794042214720248
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070,379944.90000000445,5360.0,104461.4000000021,45090.66948890686,9848.680065989494,14069.869999999995,-275483.5000000023,-263.717985782305,0.18438252493980048,0.274938287104264
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132,379439.1200000025,1868.0,130741.32000000085,52982.428382873535,3432.4000173807144,48347.26,-248697.80000000165,-190.22127052105643,0.22970978848991638,0.34456468273487456
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653,379165.7100000053,7513.0,100276.87000000168,33224.1694316864,13804.13006055355,68601.68000000001,-278888.84000000363,-278.1188124439853,0.1995325737657026,0.26446713760060286
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505,377726.65000000165,1913.0,135904.8700000002,54994.26834869385,213.48999990522861,144929.24,-241821.78000000145,-177.93459498544908,0.25489673550966024,0.3597968795688618
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702,376796.5999999969,2176.0,120142.24000000149,58090.4917640686,3998.9300367832184,123780.21999999997,-256654.3599999954,-213.62541600688667,0.2500574580556194,0.31885170938379614
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495,374790.4999999976,5032.0,80756.68000000088,38243.20945549011,3962.4200471043587,38994.78000000001,-294033.81999999675,-364.09844981244095,0.1597713922844896,0.2154715234244235
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755,369126.44999999524,3729.0,101519.71000000152,54030.15954589844,6851.980083942413,257032.07000000007,-267606.7399999937,-263.60077269723257,0.21002534497324699,0.27502691828234693
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089,369034.92999999056,3503.0,91127.97000000105,41757.93963241577,6437.120062947273,8497.589999999998,-277906.9599999895,-304.9634047592482,0.1743740355418388,0.2469358930332242
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869,368120.55000000226,11980.0,107700.20000000147,21486.099452972412,1344.1700025945902,79528.99,-260420.3500000008,-241.8011758566811,0.19363493833745493,0.2925677471686946
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202,363756.0599999934,5100.0,99245.00000000164,46528.119453430176,9370.73010802269,144929.24,-264511.0599999918,-266.52331099802245,0.21072638624907034,0.2728339426152885
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142,363710.83999999886,7217.0,231709.8300000001,31535.060459136963,7577.849943161011,123780.21999999997,-132001.00999999876,-56.96823911182305,0.47662131818782194,0.6370715538750531
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761,363050.4500000035,3673.0,139537.2700000015,64583.002853393555,2892.5900307893753,123880.96999999999,-223513.180000002,-160.18170629251927,0.2878301073583575,0.38434677604724127
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013,360429.8700000025,2606.0,143415.9400000013,75196.34229278564,2052.4200293421745,30234.42000000001,-217013.9300000012,-151.31785908874508,0.2891379119050261,0.3979024823885998
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642,360339.62000000296,3627.0,119497.7300000014,60483.5910949707,2856.490034162998,123780.21999999997,-240841.8900000016,-201.54515905866896,0.24771206119382597,0.33162528727759777
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914,359566.279999989,5984.0,98464.16000000158,42073.45941543579,10994.520102620125,123880.96999999999,-261102.11999998745,-265.17478034645626,0.2000401149963228,0.2738414736776891
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900,357776.9999999982,5150.0,135122.50000000198,56616.459506988525,4055.2300423383713,257032.07000000007,-222654.49999999622,-164.77973690539545,0.2724867724867725,0.37767240487790626
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531,356886.85999999405,16185.0,161688.1500000015,27422.54937171936,1817.2600041031837,79528.99,-195198.70999999254,-120.72542731176696,0.2294735648154712,0.4530515637364856
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801,356638.37999999576,4073.0,85417.27000000102,43729.64952278137,3207.380040228367,123880.96999999999,-271221.10999999475,-317.5249103606232,0.16422724890125398,0.23950666779049984
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413,354598.22000001767,6270.0,107967.30000000221,44752.05940628052,11520.110102772713,61966.909999999996,-246630.92000001547,-228.43112683193004,0.19344090334125197,0.304477839736468
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590,353324.40000000066,4595.0,111171.05000000172,52030.44950675964,3618.2000451684,68601.68000000001,-242153.34999999893,-217.82051172494565,0.2231665857212239,0.31464300229477926
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458,352732.3799999953,4926.0,128061.74000000244,54699.95951843262,3878.960048377514,8497.589999999998,-224670.63999999285,-175.43931544268304,0.2668761512623253,0.3630563771888596
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543,352225.6099999936,4839.0,89995.61000000087,32586.549600601196,8891.660048365593,257032.07000000007,-262229.9999999927,-291.3808795784485,0.1823079531326527,0.2555055834810039
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342,345690.29999999725,13854.0,117567.46000000034,22204.429458618164,1554.9800052195787,144929.24,-228122.8399999969,-194.03569661196752,0.1863549541309085,0.3400947611200004
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450,345545.99999999895,11980.0,131794.20000000234,37536.88921928406,4712.119986712933,68601.68000000001,-213751.7999999966,-162.18604460590285,0.3286694101508916,0.3814085534198131
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798,344833.0200000061,5424.0,109885.76000000132,43593.679512023926,4271.060038983822,89286.26999999999,-234947.26000000475,-213.81047007364918,0.22791831246323221,0.3186636824976894
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352,343781.36000000814,10212.0,102017.88000000139,32966.99924468994,4016.5799822211266,50293.62000000002,-241763.48000000673,-236.98147814873573,0.2355600664329212,0.29675221483793934
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015,342399.3999999967,11224.0,124369.76000000197,35203.489278793335,8836.230066895485,257032.07000000007,-218029.63999999472,-175.30759888898336,0.26093223294199697,0.3632300757536467
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095,340005.05000000034,4428.0,110655.72000000108,17842.85983657837,3487.4000002145767,257032.07000000007,-229349.32999999926,-207.26387212517983,0.24470848300635534,0.3254531660632716
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423,339800.8400000012,6567.0,79249.8300000009,27402.269479751587,12066.030046701431,123880.96999999999,-260551.0100000003,-328.7716957878614,0.17548031958955723,0.23322434988683555
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436,339241.56000000105,1968.0,130720.32000000158,63550.43795776367,3616.6600289344788,30234.42000000001,-208521.23999999947,-159.5170819655253,0.3057799875699192,0.38533108974030533
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352,338428.55999998923,4546.0,75020.54000000072,36961.77949142456,3579.670043170452,257032.07000000007,-263408.0199999885,-351.11453476606005,0.15487871354592533,0.22167319448454087
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778,336189.1799999959,3001.0,111921.99000000111,56368.972522735596,2363.570028424263,257032.07000000007,-224267.18999999482,-200.37812944533295,0.23485678509938956,0.3329137184010576
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835,334881.7499999959,3905.0,81965.95000000102,42945.539531707764,3075.0100433826447,123880.96999999999,-252915.79999999492,-308.5620309408868,0.16383469687434446,0.2447608745475142
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290,334756.8000000001,1650.0,100313.50000000099,63240.591316223145,3032.420053243637,30234.42000000001,-234443.29999999912,-233.7106172150277,0.22633744855967078,0.2996608283984103
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274,334597.38000000303,4813.0,124493.87000000187,49306.93956375122,3789.880039691925,50293.62000000002,-210103.51000000117,-168.7661488874898,0.2786268380224615,0.37207066594484617
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167,333040.2000000021,3959.0,105329.41000000185,50546.03956604004,3117.99004226923,30234.42000000001,-227710.79000000027,-216.1891821097225,0.24488154883404467,0.31626635463226715
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171,332735.08000000386,2708.0,87560.92000000087,45204.00000953674,4976.3200562000275,16978.669999999995,-245174.160000003,-280.0040931502325,0.1910944887446193,0.2631550601758007
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190,331565.4000000009,6498.0,127045.02000000153,33218.359619140625,728.0300002843142,79528.99,-204520.37999999936,-160.9826028599916,0.24810996563573884,0.38316730274027744
8004,SAZERAC CO INC,5299,Southern Comfort,15.26,21.99,1750.0,21713,331340.37999999657,8245.0,163776.55000000083,48108.80944633484,15149.000042200089,50293.62000000002,-167563.82999999574,-102.3124678105595,0.37972643117026667,0.4942849102786763
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.250000001,1814.0,88979.86000000041,32503.501091003418,1428.5500148534775,16978.669999999995,-241957.3900000006,-271.92377016551774,0.1926712692511949,0.26887230131996365
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260,328978.1999999996,4326.0,134750.74000000051,19375.78995704651,3406.8300027251244,257032.07000000007,-194227.4599999991,-144.13832532570757,0.30336605890603086,0.409603858249576
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322,326498.04,4267.0,99226.33000000117,45603.469552993774,3360.1200365424156,257032.07000000007,-227271.7099999988,-229.04375280230173,0.23288942255212314,0.3039109515021933
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165,326068.0499999993,6013.0,138810.87000000098,45254.42955207825,6313.649908781052,123780.21999999997,-187257.1799999983,-134.9009483191028,0.2981899330523184,0.4257113507441201
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187,325305.53999999695,3932.0,111606.68000000174,42415.09992980957,7224.99003636837,257032.07000000007,-213698.8599999952,-191.4749726449993,0.25890564298413116,0.3430826293336498
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814,322920.540000002,11854.0,202556.38000000035,37080.761459350586,1330.1400010734797,144929.24,-120364.16000000166,-59.42254694717661,0.4261882505213202,0.627263846393912
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960,318768.0000000009,14253.0,146047.22000000102,24861.859447479248,1600.4300037771463,144929.24,-172720.77999999985,-118.26365472755911,0.25933406113537116,0.4581614842142267
3252,E & J GALLO WINERY,2164,New Amsterdam Gin,12.14,16.99,1750.0,26071,316501.9400000042,4777.0,82401.23000000094,39737.94947242737,8777.260095715523,61966.909999999996,-234100.71000000325,-284.0985626064084,0.18323040926700165,0.26034984177348125
2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,10.2,14.99,750.0,30869,314863.8000000015,7939.0,110911.41000000057,28971.829593658447,889.899999782443,19016.59,-203952.39000000095,-183.88765411962564,0.2571835822346043,0.3522520213501839
8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,16.66,22.99,750.0,18848,314007.68,5058.0,116883.42000000115,44515.82956123352,3982.950034558773,48347.26,-197124.25999999885,-168.65031841128274,0.26835738539898135,0.37223108683202
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,31200,311688.00000000524,7114.0,105774.86000000127,24019.93963241577,13071.929980516434,55551.819999999985,-205913.14000000397,-194.67115342908656,0.2280128205128205,0.33936134852801353
2561,EDRINGTON AMERICAS,1634,The Famous Grouse,20.73,29.99,1750.0,15031,311592.63000000373,3822.0,108247.78000000166,50150.279611587524,7022.960069894791,9654.500000000002,-203344.85000000207,-187.85128895945854,0.25427449936797286,0.3474016057440138
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,10636,309826.6800000047,2046.0,71645.5400000003,47587.41228103638,3760.100069284439,123880.96999999999,-238181.1400000044,-332.4437780774678,0.19236555095900715,0.231243932898223
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,7445,309637.55,2214.0,121852.86000000162,65443.11199569702,1743.960027039051,123780.21999999997,-187784.68999999837,-154.10774109035756,0.2973807924781733,0.3935338591847197
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,30842,308111.58000000525,6379.0,95717.21000000091,26367.439598083496,714.780001282692,79528.99,-212394.37000000436,-221.89778619748984,0.20682835095000324,0.3106576195545759
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.97,9.99,1500.0,51294,306225.18000000564,11205.0,108376.06999999937,25653.9994430542,2517.0899961590767,144929.24,-197849.11000000627,-182.557929993224,0.21844660194174756,0.35390972747570065
3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,14.39,22.99,1750.0,21076,303283.6400000054,4413.0,84517.87000000112,41282.44950675964,8108.630089044571,257032.07000000007,-218765.77000000433,-258.83966313869655,0.20938508255836022,0.2786759945244643
9552,M S WALKER INC,3769,Jenkins Vodka,7.02,9.49,1750.0,42549,298693.9799999946,9103.0,81835.97000000087,25702.40934562683,16724.640044927597,55551.819999999985,-216858.00999999375,-264.9910668865921,0.21394157324496463,0.2739793081869355
8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,6.07,8.99,750.0,48853,296537.71000000084,11939.0,100418.15000000055,21047.459485054016,1339.700002670288,15919.700000000003,-196119.5600000003,-195.30290091980308,0.24438621988414222,0.3386353459059229
3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,7.91,12.99,750.0,37344,295391.0400000049,5376.0,67324.24000000053,33914.229387283325,4232.22004789114,257032.07000000007,-228066.8000000044,-338.758818517673,0.14395886889460155,0.22791564700134237
12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,11.5,14.49,750.0,25183,289604.5,6022.0,94247.7800000016,41704.449392318726,4741.470047235489,123880.96999999999,-195356.7199999984,-207.27991683198806,0.2391295715363539,0.3254361724351714
8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,5.26,8.99,750.0,54738,287921.8799999947,12404.0,111586.91999999904,25288.559399604797,1391.290001809597,11595.970000000003,-176334.95999999566,-158.02475774042082,0.22660674485732032,0.3875597089043774
1128,BROWN-FORMAN CORP,1545,Gentleman Jack,19.42,29.99,750.0,14785,287124.70000000007,4017.0,117190.83000000133,58583.979541778564,3163.5700394511223,68601.68000000001,-169933.86999999874,-145.00611523955996,0.27169428474805546,0.4081530777393979
480,BACARDI USA INC,2665,Dewars White Label,15.38,19.99,750.0,18574,285668.11999999546,3782.0,81014.1800000005,41073.179569244385,2978.650038778782,89286.26999999999,-204653.93999999494,-252.61496197331587,0.20361796059007214,0.2835954533533591
1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,26.42,38.99,1750.0,10746,283909.31999999785,2547.0,96810.53000000112,53138.02234649658,4680.38006567955,68601.68000000001,-187098.78999999672,-193.262850642378,0.2370184254606365,0.34099102488076777
4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,4.48,6.95,750.0,63188,283082.2400000021,14888.0,118761.36000000045,23592.269379615784,1671.1900026500225,144929.24,-164320.88000000163,-138.3622417257608,0.2356143571564221,0.4195295331844187
1392,CONSTELLATION BRANDS INC,35472,R M Woodbridge Pnt Grigio,5.88,8.99,1500.0,47207,277577.15999999834,10726.0,102773.74000000126,25451.489393234253,2409.0899944901466,79528.99,-174803.41999999707,-170.08568531221587,0.22721206600715996,0.3702528695084346
8004,SAZERAC CO INC,5105,Dr McGillicuddy's Mentholmnt,14.81,25.99,1750.0,18007,266683.66999999026,4129.0,88184.71000000066,40505.15956878662,7586.870063900948,50293.62000000002,-178498.9599999896,-202.41486307545637,0.22929971677680902,0.33067157805351893
8004,SAZERAC CO INC,5153,Fireball Cinn Whisky Trav,10.44,15.99,750.0,25499,266209.5599999954,8710.0,121972.90000000181,41284.52932548523,6857.570058226585,50293.62000000002,-144236.65999999357,-118.25303817486623,0.3415820228244245,0.45818377071057825
3960,DIAGEO NORTH AMERICA INC,4368,Capt Morgan Private Stock,23.91,32.99,1750.0,11035,263846.8499999981,2665.0,93275.35000000078,53348.7625579834,4897.460067629814,257032.07000000007,-170571.49999999732,-182.8687858046053,0.24150430448572724,0.3535208019349158
